city,age,monthlyIncome,monthlyCoffeeSpend,preferredPriceRange,cluster
Kolkata,29.0,59400.0,460.0,130.0,0
Visakhapatnam,27.0,11000.0,400.0,130.0,0
Hyderabad,28.0,80100.0,730.0,450.0,2
Delhi,25.0,47400.0,690.0,130.0,0
Delhi,43.0,11900.0,960.0,130.0,0
Delhi,37.0,60800.0,850.0,300.0,2
Visakhapatnam,23.0,23400.0,330.0,90.0,0
Coimbatore,27.0,33300.0,160.0,300.0,0
Kolkata,26.0,55800.0,590.0,450.0,1
Patna,36.0,55800.0,250.0,130.0,0
Coimbatore,35.0,46100.0,440.0,300.0,0
Indore,38.0,64000.0,330.0,300.0,0
Mumbai,35.0,27600.0,450.0,130.0,0
Hyderabad,18.0,94400.0,1140.0,90.0,2
Hyderabad,38.0,10300.0,230.0,300.0,0
Mumbai,35.0,46600.0,250.0,130.0,0
Indore,19.0,36600.0,280.0,450.0,1
Jaipur,26.0,10800.0,720.0,300.0,0
Ahmedabad,28.0,40900.0,880.0,300.0,2
Indore,48.0,53800.0,280.0,130.0,0
Patna,38.0,126800.0,1170.0,450.0,2
Coimbatore,28.0,90100.0,580.0,450.0,2
Mumbai,27.0,60500.0,600.0,450.0,1
Bengaluru,37.0,11000.0,440.0,130.0,0
Chennai,35.0,31700.0,480.0,90.0,0
Chandigarh,28.0,66200.0,1370.0,130.0,2
Nagpur,31.0,7900.0,260.0,700.0,1
Coimbatore,39.0,73400.0,1030.0,700.0,1
Delhi,39.0,67500.0,460.0,130.0,0
Chandigarh,28.0,88800.0,690.0,450.0,2
Visakhapatnam,18.0,66100.0,670.0,300.0,2
Lucknow,18.0,51500.0,670.0,300.0,2
Surat,25.0,8400.0,300.0,130.0,0
Chennai,23.0,33000.0,570.0,90.0,0
Chandigarh,18.0,6600.0,230.0,450.0,1
Chennai,19.0,75000.0,630.0,90.0,2
Delhi,29.0,37500.0,250.0,130.0,0
Ahmedabad,28.0,53500.0,1030.0,300.0,2
Bengaluru,32.0,91700.0,330.0,450.0,1
Indore,18.0,8000.0,140.0,130.0,0
Delhi,18.0,37000.0,130.0,130.0,0
Mumbai,32.0,25600.0,830.0,300.0,0
Mumbai,35.0,11000.0,560.0,90.0,0
Patna,50.0,46600.0,600.0,700.0,1
Mumbai,34.0,27500.0,920.0,450.0,1
Patna,36.0,90600.0,560.0,90.0,2
Kolkata,24.0,50600.0,520.0,130.0,0
Indore,19.0,40900.0,130.0,700.0,1
Bengaluru,20.0,33400.0,700.0,130.0,0
Pune,18.0,32800.0,790.0,450.0,1
Ahmedabad,18.0,25600.0,590.0,300.0,0
Coimbatore,36.0,9700.0,650.0,130.0,0
Lucknow,18.0,28100.0,540.0,300.0,0
Mumbai,35.0,57100.0,140.0,130.0,0
Delhi,26.0,75900.0,430.0,450.0,1
Bengaluru,24.0,51900.0,590.0,300.0,0
Jaipur,32.0,39600.0,840.0,300.0,2
Nagpur,31.0,10600.0,450.0,90.0,0
Patna,19.0,9400.0,210.0,450.0,1
Pune,41.0,77900.0,810.0,700.0,1
Delhi,35.0,13400.0,710.0,300.0,0
Coimbatore,34.0,118200.0,620.0,130.0,2
Hyderabad,32.0,58900.0,690.0,300.0,2
Mumbai,21.0,91300.0,1290.0,700.0,2
Surat,38.0,58800.0,360.0,90.0,0
Bhubaneswar,39.0,73000.0,420.0,90.0,0
Mumbai,39.0,59200.0,520.0,300.0,0
Mumbai,18.0,86300.0,730.0,450.0,2
Nagpur,18.0,41900.0,470.0,90.0,0
Hyderabad,21.0,39500.0,1120.0,450.0,1
Kochi,33.0,54800.0,310.0,130.0,0
Bengaluru,25.0,11500.0,360.0,130.0,0
Pune,47.0,62200.0,650.0,700.0,1
Bengaluru,35.0,116900.0,620.0,700.0,1
Lucknow,27.0,87800.0,600.0,130.0,2
Lucknow,32.0,33400.0,350.0,130.0,0
Kochi,36.0,54600.0,410.0,130.0,0
Kochi,27.0,40600.0,630.0,130.0,0
Hyderabad,29.0,75400.0,670.0,130.0,2
Chandigarh,29.0,29900.0,670.0,450.0,1
Delhi,18.0,48100.0,440.0,450.0,1
Mumbai,38.0,12900.0,310.0,700.0,1
Mumbai,18.0,31400.0,550.0,130.0,0
Surat,45.0,50600.0,300.0,130.0,0
Pune,28.0,91700.0,1100.0,130.0,2
Bengaluru,25.0,15300.0,300.0,300.0,0
Chandigarh,40.0,74900.0,600.0,300.0,2
Lucknow,28.0,33400.0,210.0,450.0,1
Surat,25.0,28900.0,140.0,130.0,0
Mumbai,31.0,55100.0,950.0,300.0,2
Bengaluru,35.0,58200.0,1130.0,450.0,2
Kolkata,22.0,55900.0,310.0,450.0,1
Patna,60.0,73500.0,610.0,700.0,1
Hyderabad,33.0,66900.0,390.0,130.0,0
Chennai,24.0,43300.0,670.0,130.0,0
Pune,35.0,58100.0,650.0,130.0,2
Bhubaneswar,42.0,54500.0,640.0,90.0,0
Delhi,19.0,6600.0,390.0,90.0,0
Bengaluru,27.0,10600.0,350.0,130.0,0
Surat,35.0,13400.0,210.0,300.0,0
Delhi,24.0,33600.0,420.0,130.0,0
Jaipur,43.0,13600.0,220.0,450.0,1
Delhi,19.0,40800.0,720.0,450.0,1
Hyderabad,26.0,8900.0,500.0,700.0,1
Hyderabad,32.0,33300.0,590.0,130.0,0
Bengaluru,26.0,78100.0,520.0,300.0,2
Mumbai,28.0,79600.0,980.0,700.0,1
Delhi,34.0,67300.0,1060.0,450.0,2
Surat,23.0,43900.0,150.0,90.0,0
Nagpur,36.0,45600.0,1430.0,130.0,2
Kochi,36.0,11500.0,590.0,130.0,0
Mumbai,35.0,57600.0,700.0,90.0,2
Kolkata,46.0,13100.0,630.0,130.0,0
Surat,26.0,47100.0,780.0,130.0,2
Bhopal,36.0,23500.0,600.0,300.0,0
Chennai,40.0,43200.0,590.0,90.0,0
Chandigarh,32.0,13900.0,390.0,300.0,0
Lucknow,45.0,65200.0,700.0,90.0,2
Pune,25.0,48400.0,220.0,300.0,0
Surat,31.0,42500.0,530.0,700.0,1
Mumbai,40.0,100900.0,980.0,450.0,2
Surat,34.0,48300.0,1700.0,700.0,1
Bengaluru,29.0,13700.0,530.0,700.0,1
Pune,28.0,13900.0,250.0,130.0,0
Chennai,30.0,58300.0,460.0,130.0,0
Lucknow,43.0,61100.0,500.0,130.0,0
Bengaluru,29.0,42000.0,240.0,700.0,1
Delhi,34.0,113000.0,520.0,700.0,1
Coimbatore,34.0,33100.0,450.0,450.0,1
Mumbai,43.0,41100.0,290.0,130.0,0
Jaipur,29.0,45600.0,360.0,300.0,0
Chandigarh,24.0,100700.0,640.0,450.0,2
Pune,31.0,27500.0,520.0,90.0,0
Hyderabad,18.0,56100.0,530.0,700.0,1
Surat,34.0,94900.0,1060.0,90.0,2
Mumbai,28.0,60400.0,480.0,130.0,0
Bengaluru,37.0,12300.0,200.0,450.0,1
Pune,43.0,38000.0,700.0,300.0,0
Coimbatore,38.0,83800.0,700.0,300.0,2
Chennai,18.0,42900.0,460.0,300.0,0
Chennai,33.0,73400.0,860.0,450.0,2
Indore,29.0,107600.0,370.0,130.0,2
Bengaluru,24.0,9500.0,340.0,90.0,0
Chennai,46.0,86100.0,570.0,300.0,2
Coimbatore,18.0,27500.0,580.0,90.0,0
Indore,40.0,91800.0,590.0,130.0,2
Kochi,44.0,9900.0,240.0,90.0,0
Chandigarh,33.0,33200.0,430.0,300.0,0
Mumbai,26.0,40100.0,370.0,130.0,0
Pune,42.0,57000.0,860.0,300.0,2
Lucknow,25.0,101300.0,380.0,130.0,2
Coimbatore,55.0,109400.0,650.0,450.0,2
Kolkata,18.0,90900.0,700.0,450.0,2
Pune,35.0,14200.0,790.0,90.0,0
Delhi,24.0,64200.0,1310.0,130.0,2
Lucknow,49.0,78800.0,230.0,700.0,1
Ahmedabad,36.0,52100.0,590.0,300.0,0
Delhi,24.0,62900.0,320.0,130.0,0
Ahmedabad,30.0,108300.0,380.0,90.0,2
Bengaluru,40.0,12100.0,640.0,300.0,0
Patna,25.0,52100.0,280.0,90.0,0
Bhubaneswar,27.0,61400.0,680.0,450.0,1
Bengaluru,19.0,33000.0,140.0,450.0,1
Lucknow,18.0,47400.0,880.0,90.0,2
Pune,36.0,59200.0,590.0,130.0,0
Surat,31.0,45900.0,850.0,130.0,2
Bengaluru,33.0,37800.0,500.0,130.0,0
Chennai,35.0,75300.0,520.0,300.0,2
Hyderabad,38.0,62300.0,730.0,130.0,2
Hyderabad,43.0,51700.0,630.0,700.0,1
Mumbai,26.0,42100.0,340.0,300.0,0
Chennai,42.0,9900.0,370.0,450.0,1
Delhi,28.0,60900.0,1260.0,300.0,2
Bhopal,32.0,101000.0,1120.0,90.0,2
Mumbai,34.0,36000.0,430.0,130.0,0
Hyderabad,26.0,11900.0,570.0,130.0,0
Visakhapatnam,29.0,12200.0,410.0,450.0,1
Bengaluru,39.0,11300.0,240.0,130.0,0
Lucknow,39.0,27900.0,430.0,130.0,0
Bhubaneswar,42.0,46600.0,440.0,300.0,0
Lucknow,27.0,90200.0,1600.0,130.0,2
Kolkata,30.0,46200.0,650.0,300.0,0
Ahmedabad,22.0,60700.0,820.0,450.0,1
Mumbai,33.0,94600.0,560.0,700.0,1
Bengaluru,28.0,48300.0,930.0,90.0,2
Coimbatore,37.0,60200.0,380.0,90.0,0
Bengaluru,25.0,54300.0,390.0,130.0,0
Kochi,23.0,18200.0,520.0,450.0,1
Lucknow,49.0,81200.0,580.0,300.0,2
Bhopal,32.0,8500.0,400.0,90.0,0
Surat,22.0,38500.0,420.0,300.0,0
Pune,33.0,54600.0,870.0,90.0,2
Coimbatore,39.0,10300.0,550.0,300.0,0
Kochi,18.0,28200.0,440.0,90.0,0
Jaipur,26.0,60300.0,690.0,700.0,1
Coimbatore,26.0,6600.0,450.0,700.0,1
Jaipur,39.0,82900.0,340.0,450.0,1
Bengaluru,41.0,9700.0,380.0,300.0,0
Chennai,24.0,50400.0,600.0,130.0,0
Delhi,30.0,53600.0,860.0,130.0,2
Delhi,29.0,56900.0,380.0,130.0,0
Chennai,31.0,30700.0,340.0,450.0,1
Pune,38.0,60800.0,620.0,130.0,2
Hyderabad,24.0,11500.0,130.0,130.0,0
Kolkata,32.0,105200.0,520.0,130.0,2
Delhi,29.0,31700.0,230.0,130.0,0
Bhubaneswar,18.0,66700.0,930.0,300.0,2
Indore,38.0,12500.0,210.0,90.0,0
Ahmedabad,50.0,51500.0,1170.0,300.0,2
Kolkata,29.0,30200.0,150.0,700.0,1
Pune,28.0,52200.0,600.0,450.0,1
Hyderabad,23.0,27500.0,380.0,300.0,0
Lucknow,18.0,27500.0,750.0,450.0,1
Bengaluru,31.0,65100.0,500.0,130.0,0
Bengaluru,29.0,8800.0,590.0,130.0,0
Delhi,43.0,65900.0,540.0,90.0,0
Indore,27.0,37700.0,670.0,300.0,0
Hyderabad,35.0,67200.0,400.0,130.0,0
Chennai,25.0,12200.0,220.0,450.0,1
Delhi,34.0,93700.0,350.0,300.0,2
Pune,42.0,104600.0,600.0,300.0,2
Mumbai,24.0,69300.0,290.0,300.0,0
Visakhapatnam,30.0,29000.0,520.0,300.0,0
Kochi,28.0,48400.0,790.0,300.0,2
Hyderabad,20.0,57400.0,600.0,130.0,0
Delhi,25.0,62600.0,660.0,700.0,1
Delhi,28.0,51800.0,1590.0,130.0,2
Coimbatore,36.0,59300.0,200.0,90.0,0
Delhi,18.0,21500.0,430.0,300.0,0
Delhi,43.0,96600.0,1010.0,130.0,2
Kolkata,27.0,33700.0,280.0,450.0,1
Mumbai,21.0,31900.0,350.0,700.0,1
Chennai,32.0,10500.0,170.0,130.0,0
Mumbai,28.0,34900.0,460.0,450.0,1
Bengaluru,36.0,12000.0,460.0,450.0,1
Jaipur,38.0,93800.0,990.0,450.0,2
Bengaluru,25.0,82200.0,870.0,300.0,2
Nagpur,22.0,52000.0,680.0,300.0,2
Kolkata,29.0,43700.0,190.0,300.0,0
Bengaluru,21.0,12000.0,210.0,90.0,0
Lucknow,18.0,48600.0,410.0,300.0,0
Jaipur,40.0,86200.0,370.0,300.0,2
Ahmedabad,36.0,50800.0,960.0,700.0,1
Kolkata,21.0,63100.0,730.0,90.0,2
Jaipur,40.0,48100.0,1000.0,300.0,2
Indore,39.0,13900.0,300.0,450.0,1
Mumbai,40.0,10400.0,300.0,130.0,0
Kochi,39.0,45800.0,330.0,300.0,0
Bhopal,36.0,75600.0,760.0,130.0,2
Visakhapatnam,24.0,6600.0,440.0,300.0,0
Hyderabad,18.0,8100.0,190.0,90.0,0
Chandigarh,35.0,47700.0,300.0,300.0,0
Kolkata,32.0,42000.0,240.0,130.0,0
Visakhapatnam,35.0,38400.0,470.0,700.0,1
Delhi,37.0,97800.0,1850.0,90.0,2
Lucknow,25.0,64400.0,160.0,450.0,1
Jaipur,38.0,26700.0,350.0,130.0,0
Jaipur,36.0,12000.0,550.0,90.0,0
Pune,31.0,33700.0,620.0,300.0,0
Coimbatore,35.0,43200.0,690.0,90.0,0
Ahmedabad,33.0,62400.0,230.0,130.0,0
Kolkata,24.0,33000.0,1130.0,300.0,2
Lucknow,50.0,41300.0,420.0,450.0,1
Bengaluru,28.0,10400.0,430.0,300.0,0
Pune,28.0,51000.0,570.0,300.0,0
Chandigarh,32.0,67100.0,420.0,300.0,0
Indore,19.0,6600.0,280.0,130.0,0
Lucknow,18.0,49100.0,770.0,300.0,2
Patna,32.0,41100.0,260.0,450.0,1
Bhubaneswar,44.0,9700.0,220.0,450.0,1
Kolkata,36.0,70000.0,900.0,450.0,2
Chandigarh,43.0,45300.0,830.0,300.0,2
Kochi,30.0,52500.0,920.0,130.0,2
Delhi,38.0,98800.0,780.0,130.0,2
Pune,31.0,53400.0,550.0,300.0,0
Surat,18.0,85400.0,350.0,450.0,1
Surat,26.0,49300.0,390.0,450.0,1
Hyderabad,39.0,55600.0,900.0,300.0,2
Mumbai,25.0,37000.0,710.0,450.0,1
Chandigarh,29.0,36100.0,320.0,300.0,0
Kolkata,29.0,64100.0,1010.0,130.0,2
Visakhapatnam,28.0,10300.0,520.0,450.0,1
Chennai,18.0,29700.0,1100.0,130.0,2
Hyderabad,21.0,13000.0,450.0,450.0,1
Bhopal,36.0,104800.0,410.0,300.0,2
Kochi,27.0,32700.0,500.0,700.0,1
Pune,39.0,83200.0,730.0,300.0,2
Visakhapatnam,41.0,39000.0,1100.0,300.0,2
Indore,20.0,38800.0,600.0,300.0,0
Chandigarh,28.0,29000.0,250.0,130.0,0
Bhopal,34.0,46700.0,310.0,300.0,0
Chennai,18.0,55200.0,660.0,90.0,0
Kolkata,36.0,57600.0,190.0,90.0,0
Lucknow,32.0,81700.0,510.0,130.0,2
Kochi,47.0,11800.0,120.0,450.0,1
Bengaluru,27.0,12800.0,430.0,450.0,1
Bhubaneswar,19.0,28500.0,570.0,130.0,0
Mumbai,25.0,56600.0,510.0,700.0,1
Lucknow,26.0,84400.0,620.0,300.0,2
Hyderabad,36.0,11700.0,220.0,130.0,0
Delhi,24.0,30900.0,550.0,130.0,0
Hyderabad,32.0,11800.0,630.0,90.0,0
Jaipur,27.0,61500.0,390.0,90.0,0
Delhi,33.0,60400.0,200.0,300.0,0
Bhubaneswar,20.0,49100.0,680.0,130.0,0
Pune,47.0,80900.0,710.0,450.0,2
Coimbatore,30.0,80900.0,340.0,130.0,2
Hyderabad,52.0,13400.0,530.0,90.0,0
Chennai,25.0,45700.0,450.0,130.0,0
Coimbatore,33.0,81600.0,1090.0,90.0,2
Hyderabad,33.0,42800.0,330.0,450.0,1
Delhi,26.0,74500.0,1270.0,700.0,1
Bengaluru,38.0,65700.0,440.0,300.0,0
Delhi,39.0,54500.0,420.0,300.0,0
Hyderabad,21.0,55500.0,1120.0,700.0,1
Kolkata,28.0,10500.0,260.0,300.0,0
Delhi,25.0,6600.0,260.0,300.0,0
Bhubaneswar,26.0,68000.0,600.0,700.0,1
Delhi,27.0,45500.0,840.0,130.0,2
Hyderabad,28.0,87400.0,290.0,450.0,1
Chandigarh,36.0,62700.0,590.0,450.0,1
Mumbai,34.0,10000.0,560.0,700.0,1
Visakhapatnam,31.0,8100.0,300.0,300.0,0
Delhi,32.0,86500.0,950.0,130.0,2
Ahmedabad,18.0,63000.0,750.0,700.0,1
Mumbai,33.0,71000.0,560.0,700.0,1
Pune,47.0,12200.0,380.0,130.0,0
Jaipur,31.0,46600.0,180.0,700.0,1
Lucknow,30.0,37400.0,700.0,130.0,0
Nagpur,43.0,43700.0,360.0,300.0,0
Kochi,31.0,11400.0,270.0,90.0,0
Delhi,19.0,11200.0,590.0,130.0,0
Coimbatore,36.0,32200.0,260.0,90.0,0
Surat,34.0,55600.0,700.0,700.0,1
Pune,29.0,8300.0,350.0,130.0,0
Chennai,46.0,10800.0,290.0,300.0,0
Bengaluru,33.0,102600.0,220.0,130.0,2
Bengaluru,35.0,61200.0,910.0,300.0,2
Chennai,33.0,48100.0,380.0,450.0,1
Delhi,23.0,84500.0,680.0,130.0,2
Ahmedabad,20.0,49400.0,730.0,130.0,0
Mumbai,35.0,70400.0,750.0,450.0,2
Lucknow,29.0,34000.0,630.0,450.0,1
Chennai,47.0,35700.0,340.0,450.0,1
Delhi,39.0,79200.0,230.0,300.0,0
Mumbai,26.0,75700.0,1050.0,300.0,2
Ahmedabad,32.0,58300.0,410.0,450.0,1
Chennai,35.0,64200.0,1320.0,130.0,2
Bengaluru,18.0,38200.0,200.0,300.0,0
Mumbai,25.0,27400.0,120.0,300.0,0
Mumbai,18.0,52100.0,690.0,450.0,1
Pune,38.0,41300.0,660.0,450.0,1
Bhopal,29.0,20400.0,910.0,130.0,0
Nagpur,40.0,61500.0,340.0,300.0,0
Bengaluru,21.0,45200.0,340.0,90.0,0
Coimbatore,28.0,95800.0,1100.0,90.0,2
Patna,39.0,35100.0,630.0,450.0,1
Chennai,24.0,11000.0,110.0,300.0,0
Patna,37.0,10700.0,210.0,450.0,1
Chandigarh,48.0,101200.0,430.0,300.0,2
Bhopal,25.0,27100.0,560.0,300.0,0
Mumbai,34.0,52900.0,250.0,300.0,0
Indore,51.0,65000.0,610.0,90.0,2
Hyderabad,23.0,39100.0,430.0,300.0,0
Lucknow,34.0,40700.0,1400.0,300.0,2
Delhi,25.0,9500.0,410.0,300.0,0
Mumbai,26.0,81900.0,310.0,130.0,0
Lucknow,24.0,11900.0,730.0,700.0,1
Chennai,43.0,56400.0,710.0,130.0,2
Mumbai,31.0,14600.0,330.0,450.0,1
Bengaluru,38.0,11500.0,270.0,450.0,1
Chennai,18.0,30800.0,1090.0,300.0,2
Hyderabad,18.0,72100.0,420.0,450.0,1
Nagpur,26.0,42400.0,620.0,90.0,0
Nagpur,35.0,81200.0,740.0,130.0,2
Chennai,22.0,52300.0,320.0,300.0,0
Nagpur,18.0,37600.0,650.0,90.0,0
Jaipur,18.0,46800.0,570.0,300.0,0
Chennai,30.0,41700.0,210.0,90.0,0
Surat,35.0,36900.0,680.0,300.0,0
Bengaluru,18.0,77700.0,430.0,130.0,2
Chennai,29.0,34700.0,630.0,90.0,0
Delhi,18.0,10600.0,440.0,90.0,0
Jaipur,24.0,76700.0,530.0,130.0,2
Jaipur,38.0,62800.0,950.0,450.0,2
Pune,36.0,9600.0,390.0,450.0,1
Kolkata,35.0,42200.0,150.0,130.0,0
Mumbai,36.0,40300.0,1120.0,130.0,2
Pune,24.0,101300.0,1540.0,700.0,2
Ahmedabad,21.0,41600.0,290.0,130.0,0
Jaipur,29.0,87300.0,710.0,300.0,2
Indore,31.0,30600.0,450.0,130.0,0
Kolkata,20.0,9400.0,590.0,300.0,0
Mumbai,34.0,52300.0,510.0,90.0,0
Jaipur,42.0,65400.0,320.0,450.0,1
Delhi,21.0,49000.0,300.0,300.0,0
Bhopal,39.0,99100.0,1000.0,130.0,2
Surat,35.0,21000.0,220.0,90.0,0
Chandigarh,37.0,82700.0,1270.0,450.0,2
Delhi,36.0,78800.0,1070.0,90.0,2
Mumbai,31.0,67700.0,500.0,700.0,1
Mumbai,37.0,53400.0,880.0,130.0,2
Mumbai,34.0,21900.0,480.0,450.0,1
Hyderabad,36.0,86400.0,1120.0,300.0,2
Hyderabad,31.0,82900.0,710.0,130.0,2
Patna,38.0,77400.0,400.0,130.0,2
Kolkata,18.0,74700.0,850.0,130.0,2
Mumbai,32.0,29500.0,560.0,450.0,1
Chandigarh,37.0,106500.0,790.0,90.0,2
Coimbatore,35.0,70600.0,1090.0,450.0,2
Pune,47.0,79300.0,800.0,300.0,2
Surat,32.0,8800.0,300.0,130.0,0
Jaipur,31.0,6800.0,320.0,450.0,1
Pune,18.0,44400.0,1190.0,130.0,2
Lucknow,39.0,83400.0,570.0,90.0,2
Delhi,21.0,30600.0,420.0,300.0,0
Mumbai,31.0,53800.0,520.0,450.0,1
Lucknow,26.0,27500.0,850.0,300.0,0
Indore,25.0,6600.0,330.0,130.0,0
Nagpur,22.0,20700.0,130.0,90.0,0
Delhi,33.0,75100.0,290.0,450.0,1
Delhi,18.0,64500.0,580.0,450.0,1
Kolkata,18.0,49600.0,280.0,450.0,1
Lucknow,35.0,96900.0,440.0,90.0,2
Hyderabad,46.0,60400.0,180.0,130.0,0
Coimbatore,39.0,8900.0,600.0,130.0,0
Lucknow,45.0,42600.0,500.0,300.0,0
Jaipur,39.0,28700.0,140.0,450.0,1
Coimbatore,21.0,32200.0,390.0,90.0,0
Lucknow,27.0,51400.0,1620.0,300.0,2
Indore,34.0,12200.0,340.0,300.0,0
Chennai,28.0,49100.0,960.0,300.0,2
Pune,18.0,6700.0,250.0,450.0,1
Surat,18.0,30800.0,320.0,130.0,0
Hyderabad,29.0,89400.0,540.0,450.0,2
Pune,40.0,88100.0,1060.0,130.0,2
Kolkata,28.0,41000.0,390.0,450.0,1
Visakhapatnam,41.0,29200.0,670.0,90.0,0
Bhopal,36.0,50200.0,800.0,450.0,1
Bhopal,31.0,87400.0,800.0,130.0,2
Pune,32.0,45800.0,340.0,450.0,1
Chandigarh,18.0,68600.0,170.0,300.0,0
Hyderabad,26.0,88500.0,490.0,90.0,2
Kolkata,24.0,54300.0,950.0,130.0,2
Delhi,39.0,56000.0,310.0,300.0,0
Chandigarh,29.0,26900.0,380.0,300.0,0
Pune,28.0,43400.0,520.0,90.0,0
Bengaluru,29.0,9900.0,450.0,450.0,1
Bengaluru,35.0,59500.0,450.0,90.0,0
Chennai,39.0,54600.0,460.0,90.0,0
Bhubaneswar,34.0,13500.0,280.0,130.0,0
Patna,37.0,45000.0,420.0,700.0,1
Kolkata,29.0,24800.0,680.0,300.0,0
Delhi,22.0,6600.0,670.0,300.0,0
Chennai,31.0,46900.0,150.0,450.0,1
Mumbai,18.0,62800.0,830.0,130.0,2
Delhi,27.0,9500.0,390.0,130.0,0
Surat,41.0,41900.0,530.0,450.0,1
Patna,38.0,80500.0,1720.0,450.0,2
Indore,27.0,59600.0,300.0,130.0,0
Lucknow,47.0,101700.0,690.0,130.0,2
Surat,26.0,11100.0,460.0,90.0,0
Visakhapatnam,37.0,39600.0,310.0,130.0,0
Delhi,22.0,32100.0,670.0,300.0,0
Delhi,18.0,21900.0,520.0,450.0,1
Visakhapatnam,23.0,60900.0,500.0,300.0,0
Delhi,31.0,43400.0,800.0,90.0,0
Pune,29.0,48300.0,400.0,300.0,0
Hyderabad,42.0,102800.0,750.0,90.0,2
Hyderabad,30.0,10100.0,320.0,130.0,0
Lucknow,20.0,25000.0,520.0,130.0,0
Kochi,30.0,30800.0,340.0,450.0,1
Bhopal,43.0,52300.0,420.0,130.0,0
Nagpur,18.0,34900.0,1340.0,700.0,1
Chennai,27.0,40800.0,960.0,130.0,2
Delhi,26.0,69900.0,650.0,450.0,1
Surat,33.0,9300.0,300.0,90.0,0
Delhi,24.0,58600.0,860.0,300.0,2
Bengaluru,42.0,77900.0,190.0,130.0,0
Lucknow,26.0,52300.0,410.0,300.0,0
Visakhapatnam,28.0,41800.0,360.0,700.0,1
Delhi,24.0,8500.0,800.0,450.0,1
Pune,24.0,56600.0,330.0,130.0,0
Surat,30.0,102900.0,200.0,300.0,2
Bhopal,23.0,49000.0,1060.0,90.0,2
Jaipur,36.0,55000.0,630.0,450.0,1
Delhi,21.0,51500.0,290.0,300.0,0
Mumbai,34.0,27500.0,560.0,300.0,0
Mumbai,28.0,44800.0,390.0,300.0,0
Indore,18.0,33000.0,500.0,130.0,0
Delhi,23.0,8200.0,460.0,130.0,0
Jaipur,42.0,11500.0,470.0,450.0,1
Indore,26.0,75000.0,270.0,90.0,0
Delhi,36.0,45000.0,440.0,300.0,0
Bhopal,27.0,33000.0,420.0,300.0,0
Bengaluru,47.0,54900.0,690.0,90.0,2
Bhubaneswar,39.0,9500.0,530.0,300.0,0
Ahmedabad,35.0,66100.0,1170.0,130.0,2
Coimbatore,32.0,80900.0,490.0,300.0,2
Indore,34.0,43800.0,270.0,700.0,1
Kolkata,35.0,64000.0,650.0,130.0,2
Indore,26.0,22100.0,340.0,450.0,1
Lucknow,42.0,10700.0,250.0,130.0,0
Jaipur,42.0,50900.0,350.0,300.0,0
Indore,33.0,27500.0,260.0,90.0,0
Bengaluru,45.0,11500.0,560.0,300.0,0
Lucknow,23.0,8100.0,330.0,300.0,0
Delhi,23.0,21300.0,700.0,300.0,0
Surat,34.0,14600.0,300.0,300.0,0
Bengaluru,32.0,53000.0,310.0,90.0,0
Hyderabad,31.0,9500.0,590.0,130.0,0
Indore,18.0,21300.0,620.0,450.0,1
Indore,28.0,11000.0,560.0,300.0,0
Kochi,30.0,12700.0,150.0,450.0,1
Jaipur,36.0,53000.0,360.0,90.0,0
Pune,40.0,60000.0,800.0,90.0,2
Mumbai,22.0,33000.0,210.0,450.0,1
Delhi,28.0,30900.0,600.0,450.0,1
Pune,30.0,65000.0,520.0,450.0,1
Delhi,30.0,34400.0,390.0,300.0,0
Nagpur,25.0,78800.0,930.0,90.0,2
Pune,47.0,38700.0,280.0,300.0,0
Visakhapatnam,22.0,33000.0,610.0,130.0,0
Ahmedabad,25.0,13200.0,290.0,300.0,0
Chennai,18.0,57300.0,360.0,300.0,0
Delhi,32.0,39900.0,210.0,450.0,1
Mumbai,35.0,96100.0,750.0,300.0,2
Hyderabad,49.0,64700.0,910.0,130.0,2
Jaipur,28.0,38700.0,410.0,130.0,0
Chennai,41.0,50700.0,890.0,130.0,2
Patna,42.0,11900.0,500.0,300.0,0
Bhopal,18.0,9600.0,510.0,130.0,0
Lucknow,37.0,92400.0,310.0,130.0,2
Kolkata,38.0,51700.0,540.0,300.0,0
Chennai,26.0,73500.0,340.0,300.0,0
Delhi,18.0,34400.0,390.0,130.0,0
Pune,38.0,102300.0,610.0,130.0,2
Kolkata,25.0,6600.0,180.0,300.0,0
Kolkata,27.0,86600.0,610.0,130.0,2
Hyderabad,27.0,81700.0,670.0,300.0,2
Patna,49.0,60700.0,310.0,300.0,0
Bengaluru,37.0,13100.0,220.0,700.0,1
Kolkata,34.0,18800.0,500.0,90.0,0
Nagpur,18.0,41800.0,300.0,300.0,0
Mumbai,43.0,101000.0,1030.0,90.0,2
Kolkata,27.0,33500.0,340.0,130.0,0
Hyderabad,31.0,27100.0,260.0,300.0,0
Kolkata,36.0,45100.0,290.0,700.0,1
Patna,18.0,82700.0,250.0,450.0,1
Surat,22.0,25900.0,480.0,90.0,0
Hyderabad,36.0,43000.0,790.0,130.0,0
Pune,29.0,45100.0,580.0,130.0,0
Kochi,30.0,27500.0,600.0,130.0,0
Jaipur,18.0,35000.0,840.0,130.0,0
Bhopal,25.0,81300.0,530.0,130.0,2
Indore,35.0,45500.0,800.0,130.0,2
Pune,42.0,12100.0,440.0,450.0,1
Bhopal,46.0,75700.0,720.0,130.0,2
Coimbatore,32.0,104100.0,380.0,130.0,2
Lucknow,23.0,38600.0,380.0,300.0,0
